School_Name,School_ID,Network,Grade,Year,Reading_StudentsNumber,Reading_VAM,Reading_Confidence,Reading_Percentile,Reading_Color,Math_StudentsNumber,Math_VAM,Math_Confidence,Math_Percentile,Math_Color
CAMERON,609835,Garfield-Humboldt,4th Grade,2013,79.0,-0.7,-1.4 to 0,22,Yellow,79.0,-1.5,-2 to -0.9,7,Red
PARKER,610112,Englewood-Gresham,4th Grade,2013,79.0,-0.7,-1.4 to 0,21,Red,79.0,-0.9,-1.4 to -0.3,19,Red
CICS-BUCKTOWN,400025,Charter/Contract,4th Grade,2013,79.0,-0.8,-1.5 to -0.1,19,Red,79.0,-1.3,-1.8 to -0.8,10,Red
MOUNT GREENWOOD,610082,Rock Island,8th Grade,2013,80.0,-0.7,-1.6 to 0.2,17,Yellow,79.0,0.1,-0.5 to 0.6,54,Yellow
BYRNE,609832,Midway,8th Grade,2013,79.0,-0.8,-1.8 to 0.1,13,Yellow,79.0,0.4,-0.2 to 1,69,Yellow
HAINES,609959,Pershing,6th Grade,2013,79.0,-1.3,-2.2 to -0.4,7,Red,79.0,0.3,-0.2 to 0.8,63,Yellow
OGDEN,610101,North-Northwest Side,4th Grade,2013,78.0,1.7,1 to 2.4,98,Green,78.0,2.3,1.7 to 2.8,99,Green
NETTELHORST,610094,Ravenswood-Ridge,4th Grade,2013,78.0,1.4,0.7 to 2.1,96,Green,78.0,-0.5,-1 to 0,32,Yellow
BOONE,609804,Ravenswood-Ridge,5th Grade,2013,78.0,0.7,-0.1 to 1.5,84,Yellow,78.0,-0.6,-1.1 to -0.2,24,Red
PETERSON,610127,O'Hare,8th Grade,2013,78.0,0.5,-0.5 to 1.4,76,Yellow,78.0,0.6,0 to 1.2,77,Green
BURBANK,609818,Fullerton,6th Grade,2013,79.0,0.5,-0.4 to 1.4,75,Yellow,78.0,-0.5,-1 to 0.1,30,Yellow
ZAPATA,609973,Pilsen-Little Village,8th Grade,2013,78.0,0.4,-0.6 to 1.3,70,Yellow,78.0,-1.5,-2.1 to -1,4,Red
LOGANDALE,610325,Fullerton,7th Grade,2013,78.0,0.3,-0.6 to 1.3,65,Yellow,78.0,0.1,-0.5 to 0.6,55,Yellow
SPENCER TECH ACAD,610183,Austin-North Lawndale,8th Grade,2013,77.0,0.1,-0.8 to 1.1,56,Yellow,78.0,0.2,-0.4 to 0.8,62,Yellow
BYRNE,609832,Midway,6th Grade,2013,79.0,-0.3,-1.2 to 0.6,34,Yellow,78.0,-0.6,-1.1 to 0,26,Red
MIRELES,610171,Skyway,4th Grade,2013,78.0,-0.4,-1.1 to 0.3,32,Yellow,78.0,0.2,-0.4 to 0.7,57,Yellow
DEVER,609884,O'Hare,7th Grade,2013,78.0,-0.5,-1.4 to 0.4,25,Yellow,78.0,0.5,0 to 1,72,Yellow
CICS-WRIGHTWOOD,400031,Charter/Contract,6th Grade,2013,78.0,-0.6,-1.5 to 0.3,21,Yellow,78.0,0.4,-0.1 to 0.9,69,Yellow
PULLMAN,610139,Lake Calumet,All Grades,2013,78.0,-1.1,-2.3 to 0.1,11,Yellow,78.0,1.9,1 to 2.7,97,Green
RUIZ,610125,Pilsen-Little Village,7th Grade,2013,77.0,-1.0,-1.9 to -0.1,10,Red,78.0,0.1,-0.4 to 0.6,57,Yellow
REINBERG,610145,O'Hare,4th Grade,2013,77.0,1.4,0.7 to 2.1,95,Green,77.0,0.6,0.1 to 1.2,76,Green
LOGANDALE,610325,Fullerton,4th Grade,2013,77.0,0.9,0.2 to 1.6,87,Green,77.0,0.5,-0.1 to 1,69,Yellow
BRIDGE,609810,O'Hare,5th Grade,2013,77.0,0.7,-0.1 to 1.5,83,Yellow,77.0,0.6,0.1 to 1,74,Green
GUNSAULUS,609958,Pershing,4th Grade,2013,79.0,0.7,0 to 1.4,82,Green,77.0,0.6,0.1 to 1.2,76,Green
HAMPTON,609807,Midway,7th Grade,2013,77.0,0.5,-0.4 to 1.5,74,Yellow,77.0,-0.3,-0.9 to 0.2,34,Yellow
HURLEY,610006,Midway,8th Grade,2013,77.0,0.4,-0.5 to 1.3,73,Yellow,77.0,0.0,-0.6 to 0.6,50,Yellow
CALMECA,610353,Pershing,5th Grade,2013,77.0,0.4,-0.5 to 1.2,67,Yellow,77.0,0.1,-0.4 to 0.6,53,Yellow
DUBOIS,610364,Lake Calumet,All Grades,2013,77.0,0.2,-1 to 1.4,61,Yellow,77.0,1.1,0.3 to 2,89,Green
PEIRCE,610122,Ravenswood-Ridge,8th Grade,2013,77.0,0.2,-0.7 to 1.1,60,Yellow,77.0,1.3,0.7 to 1.9,94,Green
MOZART,610088,Fullerton,6th Grade,2013,77.0,0.1,-0.8 to 1,59,Yellow,77.0,-0.2,-0.8 to 0.3,40,Yellow
DIEGO,610313,Fulton,5th Grade,2013,76.0,0.0,-0.8 to 0.8,45,Yellow,77.0,-0.1,-0.6 to 0.4,45,Yellow
"WASHINGTON, G",610219,Lake Calumet,4th Grade,2013,77.0,-0.1,-0.8 to 0.5,44,Yellow,77.0,-0.6,-1.1 to 0,30,Red
GUNSAULUS,609958,Pershing,7th Grade,2013,77.0,-0.2,-1.1 to 0.7,40,Yellow,77.0,-0.6,-1.2 to -0.1,23,Red
HENRY,609988,O'Hare,4th Grade,2013,77.0,-0.7,-1.4 to 0,20,Red,77.0,-0.5,-1 to 0.1,33,Yellow
HURLEY,610006,Midway,5th Grade,2013,77.0,-0.9,-1.8 to -0.1,12,Red,77.0,-0.8,-1.3 to -0.3,18,Red
CHAVEZ,610148,Pershing,5th Grade,2013,77.0,-2.7,-3.5 to -1.9,1,Red,77.0,0.5,0 to 0.9,70,Yellow
LINCOLN,610038,Fullerton,4th Grade,2013,76.0,2.7,2 to 3.4,99,Green,76.0,3.1,2.5 to 3.6,100,Green
GARVY,609937,O'Hare,8th Grade,2013,76.0,1.3,0.4 to 2.3,96,Green,76.0,1.3,0.7 to 1.9,94,Green
CANTY,609836,O'Hare,5th Grade,2013,76.0,1.2,0.3 to 2,93,Green,76.0,0.8,0.3 to 1.3,80,Green
CARNEGIE,609837,Burnham Park,6th Grade,2013,76.0,0.5,-0.4 to 1.4,76,Yellow,76.0,-0.7,-1.3 to -0.2,20,Red
STOWE,610192,Garfield-Humboldt,4th Grade,2013,77.0,0.5,-0.3 to 1.3,74,Yellow,76.0,0.8,0.3 to 1.4,83,Green
REINBERG,610145,O'Hare,6th Grade,2013,76.0,0.4,-0.5 to 1.3,73,Yellow,76.0,-0.6,-1.1 to 0,26,Red
BRIGHTON PARK,610317,Pershing,4th Grade,2013,76.0,0.4,-0.3 to 1.1,69,Yellow,76.0,1.3,0.7 to 1.8,93,Green
MORRILL,610077,Midway,6th Grade,2013,79.0,0.0,-0.9 to 0.9,54,Yellow,76.0,0.3,-0.2 to 0.8,63,Yellow
"DAVIS, N",609876,Pershing,4th Grade,2013,75.0,-0.1,-0.9 to 0.6,45,Yellow,76.0,1.1,0.5 to 1.6,89,Green
REINBERG,610145,O'Hare,5th Grade,2013,75.0,-0.2,-1 to 0.7,39,Yellow,76.0,-0.7,-1.2 to -0.2,23,Red
STOWE,610192,Garfield-Humboldt,7th Grade,2013,75.0,-0.2,-1.2 to 0.7,38,Yellow,76.0,0.5,0 to 1.1,73,Yellow
BOUCHET,609815,Skyway,4th Grade,2013,76.0,-0.3,-1.1 to 0.4,34,Yellow,76.0,0.2,-0.4 to 0.8,58,Yellow
"WASHINGTON, G",610219,Lake Calumet,5th Grade,2013,75.0,-0.4,-1.2 to 0.5,29,Yellow,76.0,-0.8,-1.3 to -0.3,19,Red
KILMER,610022,Ravenswood-Ridge,5th Grade,2013,76.0,-0.8,-1.6 to 0.1,16,Yellow,76.0,-2.2,-2.7 to -1.7,1,Red
DIEGO,610313,Fulton,7th Grade,2013,76.0,-0.8,-1.8 to 0.1,14,Yellow,76.0,0.0,-0.6 to 0.5,51,Yellow
HENRY,609988,O'Hare,5th Grade,2013,75.0,1.1,0.2 to 1.9,91,Green,75.0,0.8,0.3 to 1.3,80,Green
PULASKI,610138,Fullerton,7th Grade,2013,75.0,1.0,0 to 1.9,88,Green,75.0,1.7,1.2 to 2.2,97,Green
ROGERS,610147,Ravenswood-Ridge,4th Grade,2013,76.0,0.7,0 to 1.4,83,Green,75.0,0.2,-0.3 to 0.8,59,Yellow
DEVER,609884,O'Hare,4th Grade,2013,75.0,0.6,-0.1 to 1.3,77,Yellow,75.0,1.3,0.7 to 1.8,92,Green
UNIV OF CHGO CHTR-WOODLAWN,400077,Charter/Contract,7th Grade,2013,75.0,0.1,-0.8 to 1,53,Yellow,75.0,0.4,-0.2 to 0.9,68,Yellow
MCPHERSON,610070,Ravenswood-Ridge,5th Grade,2013,74.0,0.1,-0.8 to 0.9,51,Yellow,75.0,-0.1,-0.6 to 0.4,46,Yellow
LORCA,610541,Fullerton,8th Grade,2013,75.0,0.0,-1 to 0.9,47,Yellow,75.0,0.6,0 to 1.2,77,Green
OGDEN,610101,North-Northwest Side,5th Grade,2013,75.0,0.0,-0.8 to 0.8,46,Yellow,75.0,0.1,-0.4 to 0.5,52,Yellow
"DAVIS, N",609876,Pershing,7th Grade,2013,81.0,-0.1,-1 to 0.8,45,Yellow,75.0,-1.4,-2 to -0.9,5,Red
HEDGES,609983,Pershing,4th Grade,2013,77.0,-0.3,-1 to 0.5,37,Yellow,75.0,-0.4,-0.9 to 0.2,37,Yellow
LEARN CHTR BUTLER,400046,Charter/Contract,4th Grade,2013,75.0,-0.4,-1.1 to 0.3,31,Yellow,75.0,0.0,-0.6 to 0.6,51,Yellow
PRESCOTT,610136,Fullerton,All Grades,2013,74.0,0.8,-0.4 to 2,86,Yellow,74.0,1.6,0.7 to 2.4,94,Green
ADDAMS,609772,Lake Calumet,6th Grade,2013,74.0,0.5,-0.4 to 1.4,76,Yellow,74.0,0.4,-0.1 to 1,69,Yellow
HAYT,609976,Ravenswood-Ridge,7th Grade,2013,74.0,0.5,-0.5 to 1.4,72,Yellow,74.0,0.1,-0.4 to 0.7,57,Yellow
SCAMMON,610159,O'Hare,4th Grade,2013,73.0,0.4,-0.3 to 1.2,71,Yellow,74.0,0.2,-0.3 to 0.8,60,Yellow
SOUTH LOOP,609990,Burnham Park,5th Grade,2013,74.0,0.4,-0.5 to 1.2,66,Yellow,74.0,-0.1,-0.6 to 0.4,45,Yellow
DIRKSEN,609874,O'Hare,8th Grade,2013,74.0,0.3,-0.7 to 1.3,65,Yellow,74.0,-0.6,-1.2 to 0,23,Red
SWIFT,610196,Ravenswood-Ridge,4th Grade,2013,74.0,0.1,-0.6 to 0.8,58,Yellow,74.0,0.8,0.2 to 1.4,82,Green
WATERS,610220,Ravenswood-Ridge,4th Grade,2013,74.0,0.0,-0.7 to 0.7,53,Yellow,74.0,-0.2,-0.8 to 0.3,41,Yellow
CLEVELAND,609857,O'Hare,8th Grade,2013,72.0,-0.1,-1 to 0.9,46,Yellow,74.0,-0.8,-1.4 to -0.2,16,Red
HEDGES,609983,Pershing,6th Grade,2013,74.0,-0.1,-1.1 to 0.8,46,Yellow,74.0,-0.7,-1.2 to -0.1,22,Red
PRUSSING,610137,O'Hare,5th Grade,2013,74.0,-0.1,-1 to 0.7,40,Yellow,74.0,1.7,1.2 to 2.2,96,Green
RAY,610142,Burnham Park,5th Grade,2013,74.0,-0.2,-1.1 to 0.6,34,Yellow,74.0,0.2,-0.3 to 0.7,59,Yellow
MARSH,610054,Lake Calumet,6th Grade,2013,73.0,-0.5,-1.5 to 0.4,24,Yellow,74.0,-0.1,-0.6 to 0.4,45,Yellow
KILMER,610022,Ravenswood-Ridge,7th Grade,2013,74.0,-0.6,-1.6 to 0.3,19,Yellow,74.0,-0.7,-1.2 to -0.1,22,Red
BOONE,609804,Ravenswood-Ridge,4th Grade,2013,73.0,-0.8,-1.5 to -0.1,17,Red,74.0,-1.1,-1.6 to -0.5,14,Red
BURNSIDE,609827,Skyway,4th Grade,2013,74.0,-1.0,-1.8 to -0.3,13,Red,74.0,-0.5,-1.1 to 0,32,Yellow
RAY,610142,Burnham Park,6th Grade,2013,74.0,-1.4,-2.3 to -0.5,5,Red,74.0,-0.2,-0.7 to 0.3,40,Yellow
BURNSIDE,609827,Skyway,6th Grade,2013,73.0,1.0,0.1 to 1.9,90,Green,73.0,0.1,-0.4 to 0.6,54,Yellow
JAMIESON,610011,Ravenswood-Ridge,6th Grade,2013,73.0,0.9,0 to 1.8,87,Yellow,73.0,-1.4,-2 to -0.9,7,Red
GOUDY,609945,Ravenswood-Ridge,7th Grade,2013,73.0,0.7,-0.3 to 1.6,80,Yellow,73.0,1.6,1 to 2.1,97,Green
GOUDY,609945,Ravenswood-Ridge,5th Grade,2013,73.0,0.4,-0.5 to 1.2,66,Yellow,73.0,0.3,-0.2 to 0.8,65,Yellow
JORDAN,609865,Ravenswood-Ridge,5th Grade,2013,74.0,0.2,-0.6 to 1.1,60,Yellow,73.0,1.1,0.6 to 1.6,88,Green
KINZIE,610026,Midway,6th Grade,2013,73.0,0.1,-0.8 to 1.1,60,Yellow,73.0,0.1,-0.5 to 0.6,52,Yellow
STOWE,610192,Garfield-Humboldt,6th Grade,2013,74.0,0.1,-0.9 to 1,55,Yellow,73.0,-0.1,-0.7 to 0.4,45,Yellow
VON LINNE,610039,Fullerton,8th Grade,2013,73.0,-0.2,-1.1 to 0.8,42,Yellow,73.0,0.0,-0.6 to 0.6,51,Yellow
KINZIE,610026,Midway,4th Grade,2013,73.0,-0.3,-1 to 0.5,37,Yellow,73.0,-0.6,-1.2 to -0.1,27,Red
CAMERON,609835,Garfield-Humboldt,8th Grade,2013,73.0,-0.3,-1.2 to 0.7,36,Yellow,73.0,-0.2,-0.8 to 0.4,41,Yellow
PLATO CONTR,400068,Charter/Contract,4th Grade,2013,73.0,-0.3,-1 to 0.5,36,Yellow,73.0,0.7,0.2 to 1.3,81,Green
BURNSIDE,609827,Skyway,5th Grade,2013,73.0,-0.6,-1.4 to 0.2,20,Yellow,73.0,-1.3,-1.8 to -0.8,9,Red
YNG WOMEN-CHTR CAMPUS,400087,Charter/Contract,All Grades,2013,73.0,-1.0,-2.3 to 0.2,12,Yellow,73.0,-2.1,-3 to -1.2,2,Red
MCAULIFFE,609968,Fullerton,5th Grade,2013,73.0,-1.1,-1.9 to -0.3,8,Red,73.0,-0.3,-0.8 to 0.2,38,Yellow
PEIRCE,610122,Ravenswood-Ridge,5th Grade,2013,73.0,-1.1,-1.9 to -0.3,8,Red,73.0,0.3,-0.2 to 0.8,63,Yellow
SPRY,610184,Pilsen-Little Village,6th Grade,2013,73.0,-1.4,-2.3 to -0.4,5,Red,73.0,-1.3,-1.8 to -0.8,9,Red
BRADWELL,609806,AUSL,8th Grade,2013,73.0,-1.4,-2.4 to -0.3,3,Red,73.0,0.0,-0.7 to 0.6,49,Yellow
CAMERON,609835,Garfield-Humboldt,6th Grade,2013,72.0,1.3,0.4 to 2.3,94,Green,72.0,0.8,0.3 to 1.4,83,Green
HAMPTON,609807,Midway,8th Grade,2013,72.0,0.3,-0.7 to 1.2,64,Yellow,72.0,-0.4,-1 to 0.2,34,Yellow
BRIGHTON PARK,610317,Pershing,8th Grade,2013,74.0,-0.2,-1.1 to 0.8,40,Yellow,72.0,0.4,-0.2 to 1,68,Yellow
MOZART,610088,Fullerton,7th Grade,2013,72.0,-0.5,-1.5 to 0.5,24,Yellow,72.0,-0.6,-1.2 to -0.1,23,Red
PARKER,610112,Englewood-Gresham,5th Grade,2013,67.0,-0.5,-1.4 to 0.4,23,Yellow,72.0,-1.9,-2.4 to -1.3,2,Red
"WASHINGTON, H",610124,Skyway,7th Grade,2013,72.0,-1.3,-2.2 to -0.3,5,Red,72.0,-0.9,-1.5 to -0.3,14,Red
CICS-BASIL,400024,Charter/Contract,6th Grade,2013,71.0,1.4,0.5 to 2.3,94,Green,71.0,0.3,-0.2 to 0.9,64,Yellow
SUTHERLAND,610195,Rock Island,8th Grade,2013,71.0,1.1,0.1 to 2,92,Green,71.0,0.5,-0.1 to 1.1,73,Yellow
MCKAY,610067,Midway,8th Grade,2013,74.0,0.9,-0.1 to 2,90,Yellow,71.0,1.9,1.3 to 2.5,99,Green
ROGERS,610147,Ravenswood-Ridge,5th Grade,2013,71.0,0.5,-0.4 to 1.3,74,Yellow,71.0,0.2,-0.3 to 0.7,60,Yellow
SAUGANASH,610155,O'Hare,4th Grade,2013,71.0,0.5,-0.3 to 1.2,72,Yellow,71.0,1.1,0.6 to 1.7,89,Green
ADDAMS,609772,Lake Calumet,7th Grade,2013,71.0,0.4,-0.5 to 1.4,69,Yellow,71.0,0.6,0.1 to 1.2,76,Green
CICS-WRIGHTWOOD,400031,Charter/Contract,7th Grade,2013,71.0,0.4,-0.5 to 1.4,68,Yellow,71.0,1.4,0.8 to 1.9,94,Green
HOLDEN,609996,Pershing,7th Grade,2013,72.0,0.4,-0.6 to 1.4,68,Yellow,71.0,1.2,0.7 to 1.8,92,Green
LOGANDALE,610325,Fullerton,8th Grade,2013,71.0,0.2,-0.8 to 1.2,59,Yellow,71.0,0.1,-0.5 to 0.7,57,Yellow
CORKERY,609870,Pilsen-Little Village,6th Grade,2013,69.0,0.0,-0.9 to 1,52,Yellow,71.0,1.2,0.6 to 1.8,90,Green
ONAHAN,610104,O'Hare,6th Grade,2013,71.0,-0.1,-1 to 0.8,48,Yellow,71.0,-0.3,-0.8 to 0.2,37,Yellow
JAMIESON,610011,Ravenswood-Ridge,5th Grade,2013,71.0,0.0,-0.9 to 0.9,47,Yellow,71.0,-0.4,-0.9 to 0.2,34,Yellow
CAMRAS,610539,Fullerton,5th Grade,2013,71.0,-0.1,-0.9 to 0.8,43,Yellow,71.0,-0.4,-0.9 to 0.1,32,Yellow
"WASHINGTON, G",610219,Lake Calumet,6th Grade,2013,71.0,-0.2,-1.1 to 0.7,42,Yellow,71.0,0.1,-0.4 to 0.6,55,Yellow
SEWARD,610167,Pershing,8th Grade,2013,71.0,-0.2,-1.2 to 0.7,39,Yellow,71.0,-0.3,-0.9 to 0.3,38,Yellow
PRITZKER,610229,Fulton,8th Grade,2013,71.0,-0.3,-1.2 to 0.7,36,Yellow,71.0,-0.3,-0.9 to 0.3,37,Yellow
RAY,610142,Burnham Park,4th Grade,2013,72.0,-0.3,-1 to 0.4,36,Yellow,71.0,-1.2,-1.8 to -0.7,11,Red
WEST PARK,610100,Garfield-Humboldt,4th Grade,2013,71.0,-0.3,-1.1 to 0.5,36,Yellow,71.0,-1.3,-1.9 to -0.7,10,Red
SOUTH LOOP,609990,Burnham Park,6th Grade,2013,71.0,-0.5,-1.4 to 0.4,26,Yellow,71.0,1.4,0.8 to 1.9,92,Green
HAMPTON,609807,Midway,5th Grade,2013,72.0,-0.5,-1.4 to 0.3,24,Yellow,71.0,-0.8,-1.3 to -0.3,19,Red
DALEY,610239,Pershing,6th Grade,2013,71.0,-0.5,-1.5 to 0.4,24,Yellow,71.0,0.1,-0.4 to 0.7,57,Yellow
BLAINE,609803,Ravenswood-Ridge,6th Grade,2013,70.0,1.6,0.7 to 2.6,97,Green,70.0,0.1,-0.5 to 0.6,53,Yellow
VOLTA,610209,O'Hare,8th Grade,2013,70.0,1.3,0.3 to 2.3,95,Green,70.0,1.6,1 to 2.2,97,Green
PRITZKER,610229,Fulton,6th Grade,2013,71.0,1.0,0 to 1.9,89,Green,70.0,1.3,0.7 to 1.8,91,Green
SCHMID,610178,Lake Calumet,All Grades,2013,73.0,0.8,-0.4 to 2.1,86,Yellow,70.0,1.4,0.5 to 2.3,92,Green
BUDLONG,609817,Ravenswood-Ridge,5th Grade,2013,70.0,0.6,-0.2 to 1.5,81,Yellow,70.0,-0.1,-0.6 to 0.4,44,Yellow
MCKAY,610067,Midway,5th Grade,2013,71.0,0.4,-0.5 to 1.3,69,Yellow,70.0,0.8,0.3 to 1.4,82,Green
BRIGHTON PARK,610317,Pershing,7th Grade,2013,70.0,0.4,-0.6 to 1.4,68,Yellow,70.0,-0.1,-0.6 to 0.5,47,Yellow
"WASHINGTON, G",610219,Lake Calumet,8th Grade,2013,69.0,0.3,-0.6 to 1.3,67,Yellow,70.0,0.3,-0.3 to 1,67,Yellow
HAINES,609959,Pershing,8th Grade,2013,70.0,0.3,-0.7 to 1.3,65,Yellow,70.0,0.4,-0.2 to 1,70,Yellow
NOBEL,610098,Garfield-Humboldt,5th Grade,2013,69.0,0.3,-0.6 to 1.2,64,Yellow,70.0,-0.3,-0.8 to 0.3,38,Yellow
HURLEY,610006,Midway,7th Grade,2013,70.0,0.2,-0.8 to 1.1,58,Yellow,70.0,-0.1,-0.6 to 0.5,48,Yellow
CARNEGIE,609837,Burnham Park,4th Grade,2013,70.0,0.1,-0.7 to 0.8,56,Yellow,70.0,0.3,-0.3 to 0.8,61,Yellow
CHAVEZ,610148,Pershing,8th Grade,2013,70.0,-0.4,-1.4 to 0.5,28,Yellow,70.0,0.1,-0.6 to 0.7,53,Yellow
MURPHY,610089,O'Hare,4th Grade,2013,70.0,-0.5,-1.3 to 0.2,27,Yellow,70.0,0.0,-0.6 to 0.5,50,Yellow
MOZART,610088,Fullerton,5th Grade,2013,70.0,-0.7,-1.6 to 0.2,18,Yellow,70.0,-0.2,-0.7 to 0.3,41,Yellow
KANOON,609920,Pilsen-Little Village,6th Grade,2013,70.0,-1.3,-2.3 to -0.4,6,Red,70.0,-2.0,-2.6 to -1.5,1,Red
HAY,609975,Austin-North Lawndale,6th Grade,2013,70.0,-1.3,-2.3 to -0.4,5,Red,70.0,-1.7,-2.2 to -1.1,4,Red
CICS-BUCKTOWN,400025,Charter/Contract,6th Grade,2013,70.0,-1.7,-2.7 to -0.8,2,Red,70.0,0.0,-0.5 to 0.5,51,Yellow
KANOON,609920,Pilsen-Little Village,4th Grade,2013,69.0,1.1,0.4 to 1.9,91,Green,69.0,0.6,0.1 to 1.2,77,Green
KIPP CHTR CREATE,400146,Charter/Contract,All Grades,2013,69.0,0.7,-0.5 to 1.9,82,Yellow,69.0,-0.9,-1.7 to 0,19,Red
KIPP CHTR CREATE,400146,Charter/Contract,5th Grade,2013,69.0,0.6,-0.3 to 1.5,77,Yellow,69.0,-0.6,-1.2 to 0,26,Red
CARNEGIE,609837,Burnham Park,7th Grade,2013,69.0,0.4,-0.5 to 1.4,71,Yellow,69.0,-0.6,-1.1 to 0,26,Yellow
PRITZKER,610229,Fulton,4th Grade,2013,69.0,0.1,-0.6 to 0.9,59,Yellow,69.0,1.1,0.6 to 1.7,90,Green
BARTON,609790,Englewood-Gresham,6th Grade,2013,68.0,-0.3,-1.5 to 0.8,34,Yellow,69.0,-1.9,-2.5 to -1.2,2,Red
DIRKSEN,609874,O'Hare,5th Grade,2013,69.0,-0.3,-1.2 to 0.5,31,Yellow,69.0,0.5,0 to 1,72,Yellow
WEST RIDGE,610542,Ravenswood-Ridge,7th Grade,2013,68.0,-0.5,-1.5 to 0.5,25,Yellow,69.0,0.0,-0.5 to 0.6,54,Yellow
DORE,609893,Midway,8th Grade,2013,68.0,1.6,0.6 to 2.5,97,Green,68.0,-0.1,-0.8 to 0.5,45,Yellow
DIRKSEN,609874,O'Hare,7th Grade,2013,68.0,1.1,0.2 to 2.1,92,Green,68.0,0.0,-0.6 to 0.5,51,Yellow
SPRY,610184,Pilsen-Little Village,4th Grade,2013,75.0,0.5,-0.2 to 1.2,73,Yellow,68.0,0.4,-0.2 to 1,68,Yellow
MARSH,610054,Lake Calumet,8th Grade,2013,68.0,0.4,-0.6 to 1.4,72,Yellow,68.0,-2.0,-2.6 to -1.3,2,Red
KANOON,609920,Pilsen-Little Village,7th Grade,2013,69.0,0.4,-0.5 to 1.4,69,Yellow,68.0,0.7,0.1 to 1.3,79,Green
HAYT,609976,Ravenswood-Ridge,5th Grade,2013,69.0,0.4,-0.5 to 1.3,67,Yellow,68.0,0.8,0.3 to 1.4,81,Green
ROGERS,610147,Ravenswood-Ridge,7th Grade,2013,68.0,0.3,-0.6 to 1.3,65,Yellow,68.0,2.8,2.2 to 3.4,99,Green
MCPHERSON,610070,Ravenswood-Ridge,4th Grade,2013,68.0,-0.1,-0.8 to 0.7,49,Yellow,68.0,0.3,-0.2 to 0.9,64,Yellow
MCKAY,610067,Midway,4th Grade,2013,68.0,-0.1,-0.9 to 0.6,44,Yellow,68.0,-0.1,-0.7 to 0.6,49,Yellow
KINZIE,610026,Midway,7th Grade,2013,68.0,-0.4,-1.3 to 0.6,29,Yellow,68.0,0.3,-0.3 to 0.9,65,Yellow
CICS-WRIGHTWOOD,400031,Charter/Contract,8th Grade,2013,68.0,-0.7,-1.7 to 0.3,18,Yellow,68.0,-1.9,-2.5 to -1.3,3,Red
PEIRCE,610122,Ravenswood-Ridge,6th Grade,2013,68.0,-0.8,-1.7 to 0.2,17,Yellow,68.0,-1.0,-1.5 to -0.4,14,Red
NOBLE ST CHTR-COMER,400052,Charter/Contract,6th Grade,2013,67.0,2.3,1.3 to 3.3,99,Green,67.0,2.2,1.7 to 2.8,98,Green
SWIFT,610196,Ravenswood-Ridge,7th Grade,2013,67.0,1.7,0.7 to 2.6,98,Green,67.0,1.0,0.4 to 1.5,85,Green
WEST PARK,610100,Garfield-Humboldt,7th Grade,2013,69.0,0.9,-0.1 to 1.8,85,Yellow,67.0,2.1,1.5 to 2.7,98,Green
INTER-AMERICAN,610078,Ravenswood-Ridge,4th Grade,2013,67.0,0.7,0 to 1.5,82,Yellow,67.0,0.3,-0.2 to 0.9,63,Yellow
ONAHAN,610104,O'Hare,4th Grade,2013,67.0,0.7,-0.1 to 1.4,81,Yellow,67.0,-0.3,-0.8 to 0.3,40,Yellow
GOETHE,609942,Fullerton,7th Grade,2013,67.0,0.7,-0.3 to 1.7,80,Yellow,67.0,-0.1,-0.7 to 0.4,43,Yellow
BOUCHET,609815,Skyway,5th Grade,2013,66.0,0.5,-0.7 to 1.6,72,Yellow,67.0,0.3,-0.3 to 0.8,61,Yellow
WEST RIDGE,610542,Ravenswood-Ridge,4th Grade,2013,67.0,0.4,-0.3 to 1.2,71,Yellow,67.0,1.5,0.9 to 2.1,96,Green
GOETHE,609942,Fullerton,6th Grade,2013,68.0,0.3,-0.6 to 1.2,67,Yellow,67.0,1.0,0.5 to 1.6,88,Green
BLAINE,609803,Ravenswood-Ridge,4th Grade,2013,67.0,0.2,-0.6 to 0.9,60,Yellow,67.0,0.9,0.3 to 1.4,84,Green
CICS-BASIL,400024,Charter/Contract,8th Grade,2013,67.0,0.1,-0.9 to 1.1,55,Yellow,67.0,-0.8,-1.4 to -0.2,18,Red
EBINGER,609899,O'Hare,4th Grade,2013,67.0,0.0,-0.7 to 0.8,55,Yellow,67.0,0.6,0.1 to 1.2,78,Green
PRUSSING,610137,O'Hare,8th Grade,2013,67.0,0.1,-0.9 to 1,53,Yellow,67.0,1.4,0.8 to 2,95,Green
UNIV OF CHGO CHTR-WOODLAWN,400077,Charter/Contract,6th Grade,2013,67.0,0.0,-1 to 1,51,Yellow,67.0,0.0,-0.5 to 0.6,52,Yellow
LOVETT,610043,Austin-North Lawndale,8th Grade,2013,67.0,0.0,-1 to 1,49,Yellow,67.0,-0.6,-1.2 to 0,26,Yellow
MIRELES,610171,Skyway,6th Grade,2013,67.0,-0.1,-1 to 0.9,49,Yellow,67.0,1.5,1 to 2.1,93,Green
CICS-BUCKTOWN,400025,Charter/Contract,7th Grade,2013,67.0,0.0,-1 to 0.9,47,Yellow,67.0,0.5,0 to 1.1,73,Yellow
CICS-BUCKTOWN,400025,Charter/Contract,5th Grade,2013,67.0,-0.1,-0.9 to 0.8,43,Yellow,67.0,-1.5,-2 to -1,5,Red
BUDLONG,609817,Ravenswood-Ridge,7th Grade,2013,67.0,-0.2,-1.1 to 0.8,41,Yellow,67.0,-0.5,-1.1 to 0.1,28,Yellow
